id,user_id,product_id,interaction_type,rating,timestamp
2056,369,5,view,,2025-12-14 01:28:27.580926
2057,369,5,purchase,,2025-10-24 01:28:27.581301
2058,369,823,rating,4.0,2025-12-30 01:28:27.582938
2059,369,482,rating,5.0,2025-12-27 01:28:27.584261
2060,369,482,rating,2.0,2025-12-14 01:28:27.585324
2061,220,165,view,,2025-10-16 01:28:27.586070
2062,369,201,view,,2025-11-12 01:28:27.586570
2063,369,165,view,,2025-12-14 01:28:27.587141
2064,369,482,view,,2025-10-23 01:28:27.587507
2065,369,165,rating,3.0,2025-12-07 01:28:27.587866
2066,369,437,rating,4.0,2025-11-26 01:28:27.588279
2067,369,202,rating,3.0,2025-12-14 01:28:27.588714
2068,369,5,view,,2025-12-28 01:28:27.589084
2069,369,202,purchase,,2025-11-01 01:28:27.589430
2070,369,165,rating,4.0,2025-12-23 01:28:27.589782
2071,369,165,purchase,,2025-12-16 01:28:27.590136
2072,369,202,view,,2025-11-21 01:28:27.590496
2073,369,942,rating,5.0,2025-10-09 01:28:27.590854
2074,369,5,view,,2025-11-11 01:28:27.591198
2075,369,165,view,,2026-01-02 01:28:27.591543
2076,369,372,view,,2025-11-16 01:28:27.591881
2077,369,202,view,,2025-12-06 01:28:27.592238
2078,369,5,view,,2025-11-12 01:28:27.592656
2079,369,165,view,,2025-11-11 01:28:27.593049
2080,369,165,view,,2025-11-05 01:28:27.593393
2081,397,482,view,,2026-01-03 01:28:27.593732
2082,369,546,purchase,,2025-11-25 01:28:27.594116
2083,369,482,view,,2025-11-08 01:28:27.594546
2084,397,165,view,,2025-11-15 01:28:27.594957
2085,369,5,purchase,,2025-11-24 01:28:27.595361
2086,369,165,view,,2025-11-21 01:28:27.595780
2087,220,165,rating,3.0,2025-10-18 01:28:27.596234
2088,397,482,rating,5.0,2025-10-10 01:28:27.596620
2089,369,5,rating,5.0,2025-11-29 01:28:27.597237
2090,369,5,view,,2025-10-06 01:28:27.597732
2091,369,202,rating,5.0,2025-11-13 01:28:27.598570
2092,369,165,purchase,,2025-11-23 01:28:27.599207
2093,369,482,rating,4.0,2025-10-30 01:28:27.599901
2094,369,482,view,,2025-11-27 01:28:27.600452
2095,369,5,purchase,,2025-11-20 01:28:27.600918
2096,369,482,view,,2025-11-16 01:28:27.601351
2097,369,482,view,,2025-11-04 01:28:27.601766
2098,369,165,view,,2025-11-05 01:28:27.602174
2099,369,5,purchase,,2025-10-16 01:28:27.602598
2100,369,482,view,,2025-12-26 01:28:27.603010
2101,369,588,view,,2025-12-07 01:28:27.603382
2102,369,5,view,,2025-11-24 01:28:27.603729
2103,369,5,view,,2025-12-30 01:28:27.604066
2104,369,482,view,,2025-12-07 01:28:27.604402
2105,369,608,purchase,,2025-11-20 01:28:27.604754
2106,369,482,view,,2025-11-01 01:28:27.605094
2107,369,608,view,,2025-11-10 01:28:27.605432
2108,369,482,purchase,,2025-10-18 01:28:27.605784
2109,220,92,purchase,,2025-11-05 01:28:27.606150
2110,369,5,view,,2025-10-24 01:28:27.606489
2111,369,5,view,,2026-01-02 01:28:27.606838
2112,369,165,purchase,,2025-10-08 01:28:27.607207
2113,369,165,rating,4.0,2025-10-11 01:28:27.607612
2114,369,202,view,,2025-12-26 01:28:27.607989
2115,369,165,view,,2025-12-14 01:28:27.608342
2116,369,482,rating,5.0,2025-11-01 01:28:27.608751
2117,369,5,rating,5.0,2025-12-20 01:28:27.609115
2118,369,868,purchase,,2025-11-04 01:28:27.609480
2119,369,165,rating,4.0,2025-11-04 01:28:27.609868
2120,369,165,view,,2025-12-04 01:28:27.610229
2121,369,165,view,,2025-10-18 01:28:27.610587
2122,93,202,view,,2025-10-26 01:28:27.610972
2123,167,165,purchase,,2025-11-26 01:28:27.611349
2124,369,5,view,,2025-11-13 01:28:27.611699
2125,369,202,view,,2025-12-29 01:28:27.612037
2126,369,482,view,,2025-12-28 01:28:27.612375
2127,369,50,view,,2025-10-25 01:28:27.612766
2128,369,482,view,,2025-10-19 01:28:27.613129
2129,369,836,view,,2025-10-08 01:28:27.613466
2130,369,482,purchase,,2025-12-16 01:28:27.613816
2131,369,5,rating,4.0,2025-12-09 01:28:27.614195
2132,369,584,rating,3.0,2026-01-03 01:28:27.614570
2133,369,202,view,,2025-10-20 01:28:27.614945
2134,369,482,view,,2025-11-15 01:28:27.615337
2135,369,202,rating,5.0,2025-11-24 01:28:27.616167
2136,369,546,view,,2025-10-11 01:28:27.616711
2137,369,482,purchase,,2025-12-12 01:28:27.617282
2138,369,202,view,,2025-12-07 01:28:27.617760
2139,369,202,view,,2025-12-20 01:28:27.618144
2140,369,357,view,,2025-11-18 01:28:27.618502
2141,369,165,view,,2025-11-30 01:28:27.618852
2142,369,482,view,,2025-10-30 01:28:27.619190
2143,369,5,view,,2025-12-22 01:28:27.619580
2144,220,5,purchase,,2025-11-03 01:28:27.619935
2145,369,482,view,,2025-10-30 01:28:27.620271
2146,220,5,view,,2025-10-11 01:28:27.620642
2147,369,5,view,,2026-01-03 01:28:27.620985
2148,369,5,rating,5.0,2025-11-14 01:28:27.621402
2149,369,5,view,,2025-12-16 01:28:27.621785
2150,397,482,view,,2025-11-12 01:28:27.622141
2151,369,165,view,,2025-10-28 01:28:27.622504
2152,369,5,view,,2025-11-29 01:28:27.622863
2153,369,5,purchase,,2025-12-21 01:28:27.623207
2154,369,5,purchase,,2025-11-05 01:28:27.623571
2155,369,202,view,,2026-01-01 01:28:27.623948
2156,369,202,rating,4.0,2025-11-05 01:28:27.624328
2157,369,482,purchase,,2025-12-26 01:28:27.624714
2158,220,393,purchase,,2025-11-24 01:28:27.625065
2159,369,165,view,,2025-10-15 01:28:27.625418
2160,369,5,view,,2025-10-12 01:28:27.625754
2161,369,5,purchase,,2025-10-25 01:28:27.626088
2162,369,5,view,,2025-10-24 01:28:27.626424
2163,369,5,view,,2025-11-04 01:28:27.626758
2164,369,5,view,,2025-12-13 01:28:27.627097
2165,369,372,view,,2025-11-14 01:28:27.627444
2166,369,165,purchase,,2025-11-28 01:28:27.627782
2167,369,5,view,,2025-10-06 01:28:27.628120
2168,369,165,rating,5.0,2025-10-11 01:28:27.628456
2169,369,5,view,,2025-11-01 01:28:27.628790
2170,369,437,view,,2025-11-27 01:28:27.629160
2171,369,165,view,,2025-12-20 01:28:27.629538
2172,369,608,view,,2025-11-26 01:28:27.629933
2173,369,202,view,,2025-12-31 01:28:27.630311
2174,369,482,view,,2025-12-29 01:28:27.631436
2175,369,5,view,,2026-01-03 01:28:27.632997
2176,369,165,view,,2025-11-24 01:28:27.633620
2177,369,453,view,,2025-12-20 01:28:27.634139
2178,369,482,view,,2025-12-06 01:28:27.634556
2179,167,202,view,,2025-12-13 01:28:27.634905
2180,369,5,view,,2025-10-18 01:28:27.635253
2181,369,482,view,,2025-10-26 01:28:27.635640
2182,369,5,view,,2025-11-25 01:28:27.636061
2183,369,437,view,,2025-10-29 01:28:27.636442
2184,369,482,view,,2025-11-06 01:28:27.636835
2185,369,165,view,,2025-10-22 01:28:27.637207
2186,369,5,view,,2025-12-11 01:28:27.637563
2187,369,202,view,,2025-12-01 01:28:27.637969
2188,220,5,view,,2025-11-23 01:28:27.638351
2189,369,836,purchase,,2026-01-02 01:28:27.638716
2190,369,165,view,,2026-01-04 01:28:27.639063
2191,369,5,view,,2025-11-08 01:28:27.639404
2192,369,165,view,,2026-01-04 01:28:27.639772
2193,369,202,view,,2025-11-16 01:28:27.640145
2194,369,5,purchase,,2025-10-09 01:28:27.640496
2195,369,482,view,,2025-10-12 01:28:27.640841
2196,369,482,rating,2.0,2025-11-20 01:28:27.641199
2197,369,165,view,,2025-12-12 01:28:27.641534
2198,369,202,rating,3.0,2025-11-13 01:28:27.641888
2199,369,165,view,,2026-01-02 01:28:27.642229
2200,369,482,purchase,,2025-12-09 01:28:27.642565
2201,369,165,purchase,,2025-11-28 01:28:27.642904
2202,369,836,purchase,,2025-10-27 01:28:27.643269
2203,167,165,purchase,,2026-01-02 01:28:27.643609
2204,369,165,view,,2025-12-28 01:28:27.643968
2205,369,202,rating,4.0,2025-11-02 01:28:27.644348
2206,397,372,rating,5.0,2025-10-14 01:28:27.644719
2207,369,202,view,,2025-10-07 01:28:27.645068
2208,369,482,view,,2025-12-22 01:28:27.645432
2209,369,165,view,,2025-12-10 01:28:27.645798
2210,369,5,view,,2025-12-06 01:28:27.646176
2211,397,482,view,,2025-10-15 01:28:27.646522
2212,369,482,view,,2025-12-08 01:28:27.646875
2213,19,482,purchase,,2025-11-18 01:28:27.647222
2214,369,202,view,,2025-12-26 01:28:27.647560
2215,369,482,rating,2.0,2025-10-29 01:28:27.647913
2216,369,5,view,,2025-10-19 01:28:27.648271
2217,369,5,view,,2025-10-20 01:28:27.648728
2218,369,165,view,,2025-12-11 01:28:27.649155
2219,369,202,view,,2025-11-02 01:28:27.649615
2220,369,5,view,,2025-12-10 01:28:27.650242
2221,167,165,rating,5.0,2025-11-26 01:28:27.650727
2222,369,5,view,,2025-12-12 01:28:27.651146
2223,369,443,view,,2025-12-30 01:28:27.651525
2224,369,5,rating,2.0,2025-12-04 01:28:27.651961
2225,369,165,purchase,,2025-12-19 01:28:27.652356
2226,369,482,rating,5.0,2025-10-13 01:28:27.652777
2227,369,5,view,,2025-12-22 01:28:27.653161
2228,369,482,view,,2025-11-01 01:28:27.653523
2229,369,11,view,,2025-11-08 01:28:27.653907
2230,369,202,view,,2025-12-26 01:28:27.654276
2231,369,202,rating,3.0,2025-11-24 01:28:27.654619
2232,369,165,view,,2025-11-09 01:28:27.654961
2233,369,5,rating,3.0,2025-11-26 01:28:27.655314
2234,369,5,view,,2025-11-09 01:28:27.655654
2235,369,482,view,,2025-10-31 01:28:27.656039
2236,167,482,purchase,,2025-11-21 01:28:27.656405
2237,369,482,view,,2025-10-31 01:28:27.656744
2238,369,5,view,,2025-10-28 01:28:27.657083
2239,369,796,view,,2025-10-17 01:28:27.657491
2240,369,482,view,,2025-10-15 01:28:27.657876
2241,369,5,view,,2025-11-30 01:28:27.658270
2242,369,482,view,,2025-12-04 01:28:27.658656
2243,369,5,view,,2025-10-14 01:28:27.659014
2244,369,5,purchase,,2026-01-03 01:28:27.659363
2245,369,5,view,,2025-11-15 01:28:27.659770
2246,369,202,view,,2025-10-18 01:28:27.660190
2247,369,5,view,,2025-12-30 01:28:27.660569
2248,369,202,view,,2025-11-22 01:28:27.660919
2249,369,165,view,,2025-11-11 01:28:27.661286
2250,369,482,purchase,,2026-01-02 01:28:27.661627
2251,369,262,view,,2025-10-17 01:28:27.661981
2252,369,165,rating,3.0,2025-11-11 01:28:27.662324
2253,369,5,purchase,,2025-10-06 01:28:27.662661
2254,369,5,view,,2025-10-21 01:28:27.663020
2255,369,165,view,,2025-10-28 01:28:27.663378
2256,369,202,purchase,,2025-11-26 01:28:27.663716
2257,369,202,view,,2025-11-03 01:28:27.664065
2258,369,165,view,,2025-11-14 01:28:27.664410
2259,369,5,view,,2025-11-20 01:28:27.664825
2260,369,482,view,,2025-10-21 01:28:27.665287
2261,369,608,view,,2025-11-25 01:28:27.665686
2262,369,165,view,,2025-10-31 01:28:27.666201
2263,369,482,view,,2025-12-29 01:28:27.666746
2264,369,165,rating,3.0,2026-01-03 01:28:27.667236
2265,369,165,purchase,,2025-11-22 01:28:27.667774
2266,369,165,view,,2025-10-22 01:28:27.668247
2267,369,202,view,,2025-10-14 01:28:27.668627
2268,167,202,view,,2025-10-14 01:28:27.668983
2269,369,482,view,,2025-11-15 01:28:27.669395
2270,369,165,view,,2025-10-29 01:28:27.669838
2271,369,482,view,,2025-12-20 01:28:27.670221
2272,369,5,view,,2025-11-26 01:28:27.670580
2273,369,482,rating,4.0,2025-10-21 01:28:27.670923
2274,369,165,view,,2025-11-04 01:28:27.671287
2275,369,5,purchase,,2025-10-07 01:28:27.671697
2276,369,482,view,,2025-12-25 01:28:27.672095
2277,369,5,view,,2025-10-29 01:28:27.672475
2278,369,850,view,,2026-01-01 01:28:27.672855
2279,369,362,rating,3.0,2025-12-18 01:28:27.673212
2280,369,708,rating,2.0,2025-12-05 01:28:27.673552
2281,369,5,rating,5.0,2025-10-22 01:28:27.673931
2282,369,482,view,,2025-11-17 01:28:27.674334
2283,369,482,view,,2025-11-04 01:28:27.674740
2284,369,5,view,,2025-12-06 01:28:27.675100
2285,369,739,purchase,,2025-11-27 01:28:27.675440
2286,369,165,view,,2025-11-20 01:28:27.675776
2287,220,115,view,,2025-11-30 01:28:27.676126
2288,369,165,view,,2025-11-27 01:28:27.676462
2289,369,202,view,,2025-12-07 01:28:27.676798
2290,369,608,purchase,,2025-12-21 01:28:27.677147
2291,369,482,view,,2025-10-19 01:28:27.677485
2292,369,202,view,,2025-10-11 01:28:27.677822
2293,369,5,rating,2.0,2025-11-01 01:28:27.678173
2294,369,5,view,,2025-11-09 01:28:27.678521
2295,369,482,purchase,,2025-12-02 01:28:27.678859
2296,369,202,purchase,,2025-12-11 01:28:27.679221
2297,369,202,view,,2025-12-10 01:28:27.679577
2298,369,202,view,,2025-10-18 01:28:27.679922
2299,369,202,view,,2025-10-28 01:28:27.680297
2300,167,40,view,,2025-10-21 01:28:27.680666
2301,369,165,view,,2025-11-27 01:28:27.681025
2302,369,5,view,,2025-10-10 01:28:27.681496
2303,369,482,view,,2025-12-16 01:28:27.681953
2304,369,5,view,,2025-12-18 01:28:27.682387
2305,369,5,view,,2025-10-11 01:28:27.682948
2306,369,482,purchase,,2025-11-28 01:28:27.683475
2307,369,581,purchase,,2025-10-25 01:28:27.683947
2308,369,305,purchase,,2025-10-24 01:28:27.684345
2309,369,202,rating,5.0,2025-11-27 01:28:27.684702
2310,369,165,view,,2025-12-09 01:28:27.685048
2311,369,165,view,,2025-11-26 01:28:27.685420
2312,369,50,view,,2025-11-26 01:28:27.685765
2313,369,5,view,,2025-10-21 01:28:27.686182
2314,369,482,rating,2.0,2025-12-30 01:28:27.686548
2315,369,5,view,,2025-12-26 01:28:27.686887
2316,369,482,view,,2025-10-14 01:28:27.687256
2317,369,202,rating,5.0,2025-12-05 01:28:27.687623
2318,369,372,view,,2025-11-01 01:28:27.687997
2319,369,482,view,,2025-10-28 01:28:27.688424
2320,369,165,view,,2025-11-16 01:28:27.688797
2321,369,372,view,,2025-10-28 01:28:27.689151
2322,220,5,view,,2025-10-30 01:28:27.689511
2323,369,482,view,,2025-10-20 01:28:27.689856
2324,167,165,rating,3.0,2025-11-22 01:28:27.690208
2325,369,239,view,,2025-10-19 01:28:27.690545
2326,369,5,view,,2025-12-21 01:28:27.690882
2327,369,165,view,,2025-10-23 01:28:27.691230
2328,369,482,view,,2025-11-22 01:28:27.691579
2329,369,165,rating,3.0,2025-11-26 01:28:27.691927
2330,369,482,view,,2025-11-10 01:28:27.692280
2331,369,165,rating,5.0,2025-11-19 01:28:27.692619
2332,369,165,view,,2025-11-20 01:28:27.692956
2333,369,202,purchase,,2026-01-04 01:28:27.693310
2334,369,5,purchase,,2025-12-26 01:28:27.693663
2335,369,165,rating,5.0,2025-11-12 01:28:27.694011
2336,369,165,view,,2025-12-21 01:28:27.694405
2337,369,202,purchase,,2025-10-24 01:28:27.694777
2338,369,165,view,,2025-12-25 01:28:27.695128
2339,369,5,view,,2025-12-10 01:28:27.695465
2340,369,482,purchase,,2025-11-20 01:28:27.695848
2341,369,482,view,,2025-11-24 01:28:27.696234
2342,369,165,view,,2025-11-06 01:28:27.696625
2343,369,5,purchase,,2025-12-14 01:28:27.697069
2344,369,482,view,,2025-10-07 01:28:27.697435
2345,369,344,view,,2025-12-01 01:28:27.697775
2346,369,482,view,,2025-10-30 01:28:27.698130
2347,369,5,rating,4.0,2025-10-11 01:28:27.698579
2348,369,5,view,,2025-10-15 01:28:27.698999
2349,369,165,view,,2025-11-22 01:28:27.699477
2350,369,836,view,,2025-12-12 01:28:27.699953
2351,369,482,view,,2025-12-02 01:28:27.700461
2352,369,5,rating,2.0,2025-11-28 01:28:27.700904
2353,220,202,view,,2025-12-11 01:28:27.701280
2354,369,202,view,,2025-12-13 01:28:27.701645
2355,369,5,purchase,,2025-12-21 01:28:27.701994
2356,369,5,view,,2025-12-26 01:28:27.702393
2357,369,482,view,,2025-12-19 01:28:27.702790
2358,369,344,view,,2025-11-25 01:28:27.703150
2359,369,5,view,,2025-12-13 01:28:27.703491
2360,490,165,view,,2025-11-05 01:28:27.703828
2361,369,165,view,,2025-10-27 01:28:27.704167
2362,19,695,view,,2025-12-10 01:28:27.704523
2363,369,482,view,,2025-11-28 01:28:27.704861
2364,369,437,view,,2025-12-26 01:28:27.705197
2365,369,55,purchase,,2025-11-06 01:28:27.705534
2366,369,482,view,,2025-10-17 01:28:27.705871
2367,369,165,purchase,,2025-11-27 01:28:27.706250
2368,369,5,view,,2025-10-23 01:28:27.706600
2369,369,482,view,,2025-10-25 01:28:27.706993
2370,369,797,view,,2025-11-15 01:28:27.707370
2371,369,5,purchase,,2025-12-18 01:28:27.707712
2372,369,5,view,,2025-11-15 01:28:27.708067
2373,369,5,view,,2025-11-21 01:28:27.708436
2374,369,482,view,,2025-11-21 01:28:27.708834
2375,369,165,purchase,,2025-12-20 01:28:27.709210
2376,369,165,view,,2025-11-17 01:28:27.709640
2377,369,165,view,,2025-10-06 01:28:27.710021
2378,369,202,view,,2025-12-24 01:28:27.710398
2379,369,202,rating,4.0,2025-11-29 01:28:27.710761
2380,369,165,view,,2025-10-19 01:28:27.711104
2381,369,165,purchase,,2025-10-07 01:28:27.711441
2382,369,372,purchase,,2025-10-20 01:28:27.711778
2383,369,165,purchase,,2025-11-14 01:28:27.712115
2384,369,482,view,,2025-12-08 01:28:27.712469
2385,369,5,view,,2025-12-28 01:28:27.712814
2386,369,5,view,,2025-11-27 01:28:27.713182
2387,369,202,view,,2025-12-09 01:28:27.713524
2388,369,482,view,,2025-12-01 01:28:27.713888
2389,369,482,purchase,,2025-11-03 01:28:27.714258
2390,369,165,view,,2025-11-28 01:28:27.714602
2391,369,165,view,,2025-11-16 01:28:27.714950
2392,369,165,purchase,,2025-11-28 01:28:27.715498
2393,369,5,view,,2025-11-16 01:28:27.716027
2394,369,482,purchase,,2025-11-06 01:28:27.716614
2395,369,165,purchase,,2025-10-27 01:28:27.717138
2396,369,482,purchase,,2025-12-01 01:28:27.717621
2397,369,5,view,,2025-12-27 01:28:27.718091
2398,43,165,view,,2025-11-04 01:28:27.718468
2399,369,5,view,,2025-10-11 01:28:27.718818
2400,167,5,view,,2026-01-02 01:28:27.719153
2401,369,482,view,,2025-12-28 01:28:27.719517
2402,369,165,purchase,,2025-10-22 01:28:27.719868
2403,369,482,rating,4.0,2026-01-03 01:28:27.720225
2404,369,482,purchase,,2025-11-20 01:28:27.720612
2405,369,482,purchase,,2025-12-12 01:28:27.720999
2406,369,372,purchase,,2025-11-08 01:28:27.721372
2407,397,5,purchase,,2025-10-12 01:28:27.721712
2408,369,546,view,,2025-11-17 01:28:27.722049
2409,369,546,view,,2025-12-08 01:28:27.722405
2410,369,482,rating,5.0,2026-01-04 01:28:27.722743
2411,369,5,purchase,,2025-11-13 01:28:27.723090
2412,369,603,view,,2025-11-05 01:28:27.723428
2413,369,357,view,,2025-10-07 01:28:27.723772
2414,369,165,view,,2025-12-02 01:28:27.724117
2415,369,5,view,,2025-10-26 01:28:27.724492
2416,369,165,view,,2026-01-03 01:28:27.724834
2417,369,165,view,,2025-11-02 01:28:27.725172
2418,369,5,rating,3.0,2025-12-29 01:28:27.725509
2419,369,482,view,,2025-10-15 01:28:27.725844
2420,369,5,view,,2025-10-19 01:28:27.726182
2421,369,165,purchase,,2026-01-03 01:28:27.726533
2422,369,165,view,,2025-12-16 01:28:27.726868
2423,369,165,purchase,,2025-12-28 01:28:27.727204
2424,369,5,view,,2025-12-08 01:28:27.727539
2425,369,165,purchase,,2025-10-17 01:28:27.727875
2426,369,202,rating,5.0,2026-01-04 01:28:27.728224
2427,369,165,view,,2025-11-08 01:28:27.728593
2428,369,482,view,,2025-11-01 01:28:27.728930
2429,369,482,view,,2025-10-31 01:28:27.729281
2430,369,482,view,,2025-12-26 01:28:27.729657
2431,369,165,view,,2025-10-27 01:28:27.730018
2432,369,482,view,,2025-10-27 01:28:27.730381
2433,369,5,view,,2026-01-02 01:28:27.730728
2434,369,202,purchase,,2025-10-21 01:28:27.731078
2435,369,165,view,,2025-12-31 01:28:27.731416
2436,369,5,view,,2025-11-08 01:28:27.731762
2437,369,165,view,,2025-10-18 01:28:27.732269
2438,369,372,view,,2025-10-15 01:28:27.732851
2439,369,202,view,,2025-11-19 01:28:27.733344
2440,369,165,view,,2025-12-11 01:28:27.733812
2441,369,372,view,,2025-12-11 01:28:27.734311
2442,369,5,view,,2025-12-02 01:28:27.734742
2443,369,482,purchase,,2025-12-28 01:28:27.735083
2444,369,644,view,,2025-11-06 01:28:27.735426
2445,369,850,view,,2025-10-22 01:28:27.735765
2446,369,165,view,,2025-12-08 01:28:27.736112
2447,369,482,purchase,,2025-10-18 01:28:27.736483
2448,369,5,view,,2025-10-08 01:28:27.736825
2449,220,165,view,,2025-10-13 01:28:27.737167
2450,369,372,purchase,,2025-10-28 01:28:27.737516
2451,369,482,view,,2025-11-08 01:28:27.737854
2452,369,165,view,,2025-12-21 01:28:27.738189
2453,369,165,purchase,,2025-10-26 01:28:27.738543
2454,369,165,view,,2025-12-07 01:28:27.738900
2455,369,202,view,,2025-11-22 01:28:27.739247
2456,369,608,purchase,,2025-10-19 01:28:27.739631
2457,369,5,view,,2025-12-02 01:28:27.739986
2458,369,482,purchase,,2025-10-21 01:28:27.740325
2459,369,836,view,,2025-10-19 01:28:27.740679
2460,369,5,view,,2025-11-26 01:28:27.741016
2461,167,5,view,,2025-10-17 01:28:27.741356
2462,369,165,rating,4.0,2025-10-09 01:28:27.741704
2463,220,836,view,,2025-11-06 01:28:27.742042
2464,369,202,view,,2025-12-27 01:28:27.742403
2465,487,165,view,,2025-11-13 01:28:27.742746
2466,369,482,view,,2025-12-20 01:28:27.743082
2467,369,165,view,,2025-12-01 01:28:27.743418
2468,369,165,view,,2025-10-25 01:28:27.743760
2469,369,202,rating,3.0,2025-10-29 01:28:27.744141
2470,369,165,view,,2025-12-27 01:28:27.744495
2471,167,482,purchase,,2025-12-16 01:28:27.744835
2472,369,608,purchase,,2025-10-23 01:28:27.745175
2473,369,608,view,,2025-10-31 01:28:27.745513
2474,369,5,view,,2025-12-31 01:28:27.745848
2475,369,5,view,,2025-11-18 01:28:27.746183
2476,369,202,view,,2025-10-17 01:28:27.746532
2477,369,928,view,,2025-12-13 01:28:27.746888
2478,369,5,rating,3.0,2025-12-24 01:28:27.747233
2479,369,422,view,,2025-12-27 01:28:27.747570
2480,369,165,view,,2025-10-06 01:28:27.747914
2481,369,5,view,,2026-01-03 01:28:27.748281
2482,369,5,purchase,,2025-10-20 01:28:27.748852
2483,369,165,view,,2025-10-20 01:28:27.749353
2484,369,5,view,,2025-10-27 01:28:27.749813
2485,369,202,view,,2026-01-04 01:28:27.750259
2486,369,5,view,,2025-12-27 01:28:27.750661
2487,369,5,rating,5.0,2025-12-06 01:28:27.751023
2488,369,482,view,,2025-12-03 01:28:27.751363
2489,490,202,view,,2025-12-09 01:28:27.751717
2490,369,5,view,,2025-10-19 01:28:27.752060
2491,369,165,view,,2025-12-26 01:28:27.752428
2492,369,165,view,,2025-10-07 01:28:27.752774
2493,369,482,view,,2025-11-02 01:28:27.753116
2494,369,482,view,,2025-12-22 01:28:27.753456
2495,369,165,view,,2025-10-13 01:28:27.753807
2496,369,482,view,,2025-10-14 01:28:27.754155
2497,369,482,purchase,,2025-12-04 01:28:27.754506
2498,369,202,purchase,,2025-12-04 01:28:27.754846
2499,369,5,view,,2025-11-20 01:28:27.755181
2500,369,5,view,,2026-01-03 01:28:27.755523
2501,369,165,view,,2025-12-03 01:28:27.755865
2502,369,836,view,,2025-11-03 01:28:27.756232
2503,369,202,view,,2025-10-30 01:28:27.756587
2504,369,482,purchase,,2025-10-08 01:28:27.756927
2505,369,5,view,,2025-11-07 01:28:27.757268
2506,369,202,purchase,,2025-11-26 01:28:27.757628
2507,369,5,view,,2025-10-14 01:28:27.757964
2508,369,165,view,,2025-10-10 01:28:27.758322
2509,369,5,purchase,,2025-12-27 01:28:27.758679
2510,220,165,view,,2025-12-06 01:28:27.759015
2511,369,482,view,,2025-12-14 01:28:27.759358
2512,369,5,view,,2025-11-03 01:28:27.759730
2513,369,165,view,,2025-10-24 01:28:27.760091
2514,369,5,rating,2.0,2025-10-15 01:28:27.760448
2515,369,344,view,,2025-11-06 01:28:27.760789
2516,369,202,rating,3.0,2025-12-20 01:28:27.761128
2517,369,482,view,,2025-11-15 01:28:27.761468
2518,397,482,view,,2025-10-25 01:28:27.761806
2519,369,165,view,,2025-12-03 01:28:27.762142
2520,369,868,view,,2025-12-25 01:28:27.762489
2521,369,5,view,,2026-01-04 01:28:27.762825
2522,369,482,view,,2025-12-30 01:28:27.763242
2523,369,165,view,,2025-11-22 01:28:27.763588
2524,369,165,purchase,,2025-12-09 01:28:27.763926
2525,369,5,view,,2025-11-17 01:28:27.764267
2526,369,5,view,,2025-10-18 01:28:27.764615
2527,369,832,view,,2025-12-30 01:28:27.764952
2528,369,165,view,,2025-10-22 01:28:27.765327
2529,369,165,view,,2025-10-11 01:28:27.766453
2530,369,5,purchase,,2025-12-12 01:28:27.767347
2531,369,5,view,,2025-12-15 01:28:27.767873
2532,369,165,view,,2025-10-21 01:28:27.768433
2533,369,165,view,,2025-12-03 01:28:27.768908
2534,369,482,view,,2025-11-25 01:28:27.769257
2535,369,482,view,,2025-11-02 01:28:27.769653
2536,369,5,view,,2025-11-17 01:28:27.770006
2537,369,165,view,,2025-12-09 01:28:27.770390
2538,369,482,view,,2025-10-30 01:28:27.770737
2539,369,482,rating,5.0,2025-10-25 01:28:27.771084
2540,369,165,view,,2025-10-14 01:28:27.771430
2541,369,5,purchase,,2026-01-04 01:28:27.771791
2542,369,482,view,,2025-11-24 01:28:27.772130
2543,369,5,view,,2025-12-10 01:28:27.772468
2544,369,165,purchase,,2025-11-23 01:28:27.772804
2545,369,482,purchase,,2025-12-04 01:28:27.773140
2546,369,850,view,,2025-11-06 01:28:27.773477
2547,369,482,view,,2025-10-22 01:28:27.773844
2548,369,165,view,,2025-11-04 01:28:27.774180
2549,369,5,purchase,,2025-11-03 01:28:27.774549
2550,369,165,view,,2025-10-14 01:28:27.774922
2551,369,5,purchase,,2025-10-14 01:28:27.775275
2552,369,942,view,,2026-01-04 01:28:27.775630
2553,369,5,view,,2025-11-12 01:28:27.775970
2554,369,5,view,,2025-10-15 01:28:27.776308
2555,369,5,view,,2025-10-09 01:28:27.776645
2556,369,482,view,,2025-11-10 01:28:27.776982
2557,369,202,view,,2025-12-24 01:28:27.777318
2558,369,482,view,,2025-10-31 01:28:27.777669
2559,93,50,purchase,,2025-11-06 01:28:27.778006
2560,369,202,rating,5.0,2025-11-28 01:28:27.778348
2561,369,482,purchase,,2025-11-22 01:28:27.778685
2562,369,482,purchase,,2025-11-07 01:28:27.779023
2563,369,836,view,,2025-11-10 01:28:27.779384
2564,369,482,view,,2025-10-27 01:28:27.779771
2565,369,165,view,,2025-12-19 01:28:27.780115
2566,369,5,view,,2025-12-24 01:28:27.780453
2567,369,5,view,,2025-11-30 01:28:27.780803
2568,369,165,view,,2025-11-27 01:28:27.781140
2569,369,482,rating,2.0,2025-10-26 01:28:27.781479
2570,369,5,view,,2026-01-04 01:28:27.781832
2571,369,655,purchase,,2025-12-06 01:28:27.782467
2572,369,546,purchase,,2025-12-29 01:28:27.783019
2573,369,165,view,,2025-11-16 01:28:27.783594
2574,369,5,rating,4.0,2025-11-28 01:28:27.784082
2575,369,5,purchase,,2025-12-25 01:28:27.784508
